opis_id,name,address,city,state,lat,lon,price_per_gallon,geocode_source
71822,DK,SR 176,Lenorah,TX,32.3046,-101.8762,3.53233333,city_centroid
71823,MARKER 126,US HWY 20,Duncombe,IA,42.4493,-94.0592,3.059,city_centroid
71824,QuikTrip #4052,US 181 S,San Antonio,TX,29.4647,-98.49841,2.92233333,city_centroid
71826,KWIK TRIP #1183,US-2,Bessemer,MI,46.4802,-90.0515,3.139,city_centroid
71827,KWIK TRIP #1188,US-12,Cokato,MN,45.0748,-94.1911,3.474,city_centroid
71828,KWIK TRIP #1209,SR-42,Sturgeon Bay,WI,44.8438,-87.3753,3.58233333,city_centroid
71829,KWIK TRIP #1043,US-53/SR-194,Duluth,MN,46.7864,-92.12656,3.499,city_centroid
71830,One9 #1330,"I-40/US-63, EXIT 216 & US-49",Brinkley,AR,34.8781,-91.1886,3.199,city_centroid
71831,Loves Travel Stop #865,"I-35, Exit 186",Perry,OK,36.2875,-97.2842,3.389,city_centroid
71832,SHEETZ #753,SR 3,Seville,OH,41.0227,-81.8562,3.08233333,city_centroid
71833,Circle K #2706636,US HWY 43,Jackson,AL,31.5131,-87.8672,3.899,city_centroid
71835,CUZZS TRAVEL DEPOT,US 43 N,Thomasville,AL,31.9067,-87.7598,3.599,city_centroid
71836,DUCK THRU FOOD STORE #59,US 13 EXIT 119,Greenville,NC,35.59102,-77.37686,3.499,city_centroid
71837,RUTTERS #86,"US-15, EXIT 17 & SR-26",Frederick,MD,39.4222,-77.4076,3.899,city_centroid
71838,RUTTERS #24,SR-74 & SR-2069,Brogue,PA,39.8608,-76.4673,4.099,city_centroid
71839,RUTTERS #92,US-222 & SR-737,Kutztown,PA,40.5214,-75.7774,3.699,city_centroid
71840,NEON MARKETPLACE,"SR-79, EXIT 10",Fall River,MA,41.69712,-71.15208,3.949,city_centroid
71841,Quick Fuel #3193,US-69,Kansas City,KS,39.10459,-94.69292,3.34566666,city_centroid
71844,HD EXPRESS MART,US 20,Clyde,OH,41.3024,-82.9918,3.379,city_centroid
71845,ALLSUPS #2424,US 180,Millsap,TX,32.7457,-97.9561,2.984,city_centroid
71848,CLIFTON SUPER STOP,"I-16, EXIT 104",Metter,GA,32.401,-82.0607,3.249,city_centroid
71849,TOOT N TOTUM #128,I-40 EXIT 57,Amarillo,TX,35.25345,-101.86566,3.089,city_centroid
71850,CEDAR GROVE OASIS,"I-43, Exit 113",Cedar Grove,WI,43.5751,-87.8401,3.239,city_centroid
71851,PWI #164,I-35/US-77 & FM-3115,Abbott,TX,31.8916,-97.0671,2.89233333,city_centroid
71852,KWIK TRIP #1164,US-63,Spooner,WI,45.8505,-91.9155,3.599,city_centroid
71853,Landmark Travel Center,I-20 EXIT 301,Clyde,TX,32.3803,-99.5184,2.90066666,city_centroid
71854,EXXON DBA Pilot #1289,US 75 EXIT 72,Denison,TX,33.73095,-96.53655,3.239,city_centroid
71855,BYRNE DAIRY #136,I-90 Exit 37,Liverpool,NY,43.0947,-76.20273,3.659,city_centroid
71856,GO TIME #7,"I-75, EXIT 29",Corbin,KY,36.9359,-84.1026,2.999,city_centroid
71857,QUIKTRIP #1196,"I-20, EXIT 11 & SR-144",Graniteville,SC,33.563,-81.8147,3.159,city_centroid
71858,QUIKTRIP #7224,"I-20, EXIT 112",West Monroe,LA,32.49303,-92.1736,2.89233333,city_centroid
71859,ALLSUPS #2415,SR 6,Meridian,TX,31.929,-97.6443,2.96566666,city_centroid
71860,PILOT #1347,"I-59, EXIT 5A",Pearl River,LA,30.3944,-89.7732,3.164,city_centroid
71862,Loves Travel Stop #863,I-90 & SR-528,Madison,OH,41.8054,-81.0588,3.849,city_centroid
71864,MPC #30,"I-44, Exit 195",Saint James,MO,38.0056,-91.6076,2.98566666,city_centroid
71865,RACETRAC #574,"I-30, EXIT 68",Rockwall,TX,32.9176,-96.42565,2.924,city_centroid
71866,RACETRAC #2615,"I-65, EXIT 128",Louisville,KY,38.20845,-85.69631,2.919,city_centroid
71867,HOLIDAY STATIONSTORE #2653855,US-12,Aberdeen,SD,45.52785,-98.4188,3.10733333,city_centroid
71868,RACETRAC #2456,SR-44 & CR-491,Lecanto,FL,28.85545,-82.49815,3.31566666,city_centroid
71869,PORT FUEL CENTER,"I-516, EXIT 7B & SR-21",Port Wentworth,GA,32.1491,-81.1632,3.18233333,city_centroid
71870,Circle K #2706479,US-280,Sylacauga,AL,33.17365,-86.31435,3.799,city_centroid
71871,KWIK TRIP #1133,US-10 & SR-85,Durand,WI,44.63,-91.9295,3.43066666,city_centroid
71872,KWIK STAR #1189,"I-80, EXIT 110",De Soto,IA,41.5208,-94.0303,3.224,city_centroid
71873,KWIK TRIP #1182,"I-35E, EXIT 123B",Hugo,MN,45.1824,-92.9452,3.37733333,city_centroid
71874,Rutters #85,I-76 & US-30,Bedford,PA,39.9908,-78.5261,4.099,city_centroid
71875,LOVES TRAVEL STOP #615,US-59 & US-79,Carthage,TX,32.1544,-94.3527,3.10233333,city_centroid
71876,LOVES TRAVEL STOP #861,"I-75, EXIT 72 & SR-72",Loudon,TN,35.7292,-84.3436,3.58733333,city_centroid
71877,LOVES TRAVEL STOP #859,"I-80, EXIT 116 & US-6",Morris,IL,41.387141108574,-88.418260003113,3.789,census
71878,LOVES TRAVEL STOP #872,SR-78 & CR-27,Lancaster,OH,39.7187,-82.6031,3.27566666,city_centroid
71879,Gas N Wash Schoolhouse,FM-74,New Lenox,IL,41.5067,-87.9631,3.699,city_centroid
71883,QUIKTRIP #4178,SR-130,Hutto,TX,30.5257,-97.5672,2.91566666,city_centroid
71886,QUIKTRIP #7136,US-17,Brunswick,GA,31.2104,-81.5091,3.074,city_centroid
71887,SHELL,I-80 & SR-63,Greenwood,NE,40.9706,-96.4258,3.399,city_centroid
71888,KJS ALPINE,US HWY 26,Alpine,WY,43.1635,-111.018,3.799,city_centroid
71889,Payson Cardlock,SR 260 & SR 87,Payson,AZ,34.23865,-111.2878,3.709,city_centroid
71890,Carter Flagstaff Cardlock (Bulk Plant),I-40 Exit 198,Flagstaff,AZ,35.1934,-111.64482,3.689,city_centroid
71892,Tropic Fleet Bradenton Cardlock,US 301,Bradenton,FL,27.44955,-82.49594,3.499,city_centroid
71893,Tropic Fleet Rechtien Cardlock,SR-934,Miami,FL,25.76899,-80.25858,3.471,city_centroid
71894,Majors 663 Nacogdoches Truck Plaza,US-259 & US-59,Nacogdoches,TX,31.65168,-94.6163,3.029,city_centroid
71897,ONE9 XPRESS FUEL #1349,I-10 EXIT 140B,Van Horn,TX,31.0391,-104.8245,3.459,city_centroid
71898,Loves Travel Stop #867,I-55 Exit 165,Normal,IL,40.51135,-88.99315,3.389,city_centroid
71899,LOVES TRAVEL STOP #882,US-61/SR-92,Muscatine,IA,41.4304,-91.0509,3.439,city_centroid
71902,MURPHY EXPRESS #8928,FM-1472,Laredo,TX,27.51856,-99.46174,2.84566666,city_centroid
71903,ALLSUPS #2412,SR 199 W,Springtown,TX,32.966,-97.6836,2.919,city_centroid
71904,SHEETZ #745,I-90 EXIT 212,Madison,OH,41.8054,-81.0588,3.08233333,city_centroid
71906,COMPASS TRAVEL CENTER,"I-65, EXIT 230",Demotte,IN,41.1713,-87.2491,3.24233333,city_centroid
71909,RACETRAC #2604,I-75 Exit 126,Mcdonough,GA,33.4639,-84.1047,3.199,city_centroid
71910,KWIK TRIP #793,"I-35, EXIT 59",Faribault,MN,44.2945,-93.2818,3.424,city_centroid
71911,MAVERIK COUNTRY STORE #706,SR-10,Castle Dale,UT,39.2122,-111.0196,3.439,city_centroid
71912,FUEL CITY WYLIE,SR-78,Wylie,TX,33.0041,-96.5394,2.96566666,city_centroid
71913,Circle K #4702456,I-69,Martinsville,IN,39.4776,-86.4668,3.599,city_centroid
71914,HUCKS FOOD & Fuel #309,I-169 Exit 8,Hopkinsville,KY,36.86385,-87.48815,3.474,city_centroid
71916,Spinx 317,US-17 ALT,Moncks Corner,SC,33.1971,-80.0233,3.31233333,city_centroid
71919,THE SPORTSMAN 2 TRAVEL PLAZA,I-35 EXIT 480,Sanger,TX,33.3563,-97.1814,2.97566666,city_centroid
71922,Plaza of The Flint Hills,I-70 Exit 32B,Alma,KS,39.0092,-96.2923,3.299,city_centroid
71923,SHEETZ #740,US-23  & SR-752,Ashville,OH,39.723310300261,-82.986466823791,3.10233333,census
71924,JIFFY,I-80 Exit 60,Shippenville,PA,41.2475,-79.4332,4.13233333,city_centroid
71925,QUIKTRIP #7140,"I-24, EXIT 175 & US-41",Chattanooga,TN,35.04139,-85.28351,2.91566666,city_centroid
71926,QUIKTRIP #186,SR-150,Grandview,MO,38.8819,-94.5205,3.199,city_centroid
71927,Allsups Convenience #2420,US 283,Altus,OK,34.64325,-99.32725,2.979,city_centroid
71929,STUCKEYS TRAVEL CENTER,I-10 & FM-365,Beaumont,TX,30.09015,-94.14427,2.824,city_centroid
71931,QUIKTRIP #7071,I-75 & SR-133/401,Valdosta,GA,30.84234,-83.2698,3.03233333,city_centroid
71932,MCCLURE OIL #60,US 35,Logansport,IN,40.7604,-86.3599,3.799,city_centroid
71933,RHODES CONVENIENCE STORES,US-62,Sikeston,MO,36.8911,-89.582,3.35066666,city_centroid
71934,SHEETZ #759,I-71 & SR-734,Jeffersonville,OH,39.652123202028,-83.56573449089,3.06566666,census
71935,SPEEDWAY #1695,I-87 EXIT 23,Albany,NY,42.6586,-73.7638,3.849,city_centroid
71936,QUIKTRIP #7907,I-44 EXIT 1D,Wichita Falls,TX,33.90615,-98.50464,2.859,city_centroid
71937,KWIK TRIP #1173,CR-10,Waconia,MN,44.851,-93.7784,3.60733333,city_centroid
71941,RACETRAC #2628,I-85 EXIT 62 & US-280,Opelika,AL,32.61145,-85.3544,2.999,city_centroid
71942,BYRNE DAIRY #135,I-81 & SR-481,Liverpool,NY,43.0947,-76.20273,4.199,city_centroid
71943,DK #11823,I-20 & FM-1768,Midland,TX,31.93917,-102.06698,2.98233333,city_centroid
71944,DK #13903,SR-108,Texarkana,AR,33.431,-93.8765,3.04066666,city_centroid
71945,DK #13904,I-40 EXIT 233 & SR-261,Palestine,AR,34.971932699703,-90.906497363568,3.01566666,census
71946,Allsups #102450,US-87,Eden,TX,31.2192,-99.8407,3.179,city_centroid
71947,PETRO USA,I-76 EXIT 2 & SR-3,Seville,OH,41.0227,-81.8562,3.079,city_centroid
71948,19 AND 75 FILLING STATION,US-75 & SR-19,Ivanhoe,MN,44.4633,-96.2473,3.394,city_centroid
71949,24 STORE SHELBY,SR-61,Shelby,OH,40.8784,-82.6549,3.499,city_centroid
71950,77/36 DUCHESS,I-77 & US-36,Newcomerstown,OH,40.2739,-81.594,3.299,city_centroid
71951,7-ELEVEN #39448,I-81 & SR-682,Mount Crawford,VA,38.3457,-78.8957,3.31566666,city_centroid
71953,ALEX'S TRUCK STOP,US-61,Tunica,MS,34.6884,-90.3685,3.299,city_centroid
71957,B&M Quickstop,SR-8,Mineral Point,MO,37.9156,-90.7193,3.699,city_centroid
71958,BELL STORES,I-77 & CR-80,Dover,OH,40.5343,-81.4763,3.399,city_centroid
71960,BELL STORES #1159,US-30 & CR-144,Wooster,OH,40.8094,-81.9483,3.659,city_centroid
71961,BELL STORES #54,US-250 & SR-241,Mount Eaton,OH,40.6949,-81.7026,3.499,city_centroid
71962,BELLSTORES,SR-598,Galion,OH,40.7303,-82.7939,3.499,city_centroid
71965,CIRCLE K #2709989,US-167 & CR-405,Sheridan,AR,34.3165,-92.3657,3.599,city_centroid
71966,BLACK DIAMOND TRAVEL CENTER,I-26 & SR-173,Unicoi,TN,36.2066,-82.322,3.40233333,city_centroid
71967,BLOC STOP TRAVEL CENTER,US-19 & SR-133,ALBANY,GA,31.56414,-84.16459,3.799,city_centroid
71968,BLONDIES FOOD AND FUEL,US-90 & SR-69,Grand Ridge,FL,30.719464753604,-85.020163010694,3.59066666,census
71969,BORDERVIEW GROCERY,US-11 & CR-19,Champlain,NY,44.475948093146,-75.314751865756,3.799,census
71970,BLUE BIRD 3 EXPRESS,"US-78, EXIT 1",Olive Branch,MS,34.9441,-89.8544,3.199,city_centroid
71971,BOUND BROOK BP,I-287 Exit 13B & SR-28,Bound Brook,NJ,40.5681,-74.5397,3.249,city_centroid
71972,BOWMAN,I-81 Exit 1,Williamsport,MD,39.593,-77.8087,3.83233333,city_centroid
71973,SHEETZ #703,I-40 & US-70,Garner,NC,35.6813,-78.5975,2.859,city_centroid
71975,BP,I-81 & SR-177,Christiansburg,VA,37.14505,-80.4186,3.799,city_centroid
71976,Loves Travel Stop #828,"I-295, EXIT 33",Jacksonville,FL,30.31193,-81.65332,3.28233333,city_centroid
71977,BP,SR-47,Sugar Grove,IL,41.7741,-88.4397,3.599,city_centroid
71978,BP,I-29 & US-34,Pacific Junction,IA,41.0271,-95.8046,3.399,city_centroid
71979,KENT KWIK #219,SR-338,Odessa,TX,31.84828,-102.37662,3.00733333,city_centroid
71980,KENT KWIK #433,US-87,San Angelo,TX,31.46063,-100.44306,3.13233333,city_centroid
71981,SHEETZ #488,US-13 & US-264,Greenville,NC,35.59102,-77.37686,2.899,city_centroid
71982,MAVERIK COUNTRY STORE #665,SR-201,Magna,UT,40.7009,-112.0809,3.399,city_centroid
71983,MAVERIK COUNTRY STORE #702,I-80 Exit 59,Sidney,NE,41.17925,-102.99075,3.11233333,city_centroid
71984,BP,I-43 & SR-11,Elkhorn,WI,42.7009,-88.5462,3.149,city_centroid
71985,Brew #12,US-20 & SR-31,Correctionville,IA,42.4743,-95.7804,3.559,city_centroid
71988,C AND W GLOBAL,SR-429 & SR-438,Winter Garden,FL,28.554774955715,-81.622883646439,3.074,census
71990,Allsups #2418,US-84,Snyder,TX,32.7315,-100.91755,2.97233333,city_centroid
71991,TA Express Fairview #943,US 36,Fairview,KS,39.8445,-95.711,3.299,city_centroid
71992,7-ELEVEN #41263,US-13,Bridgeville,DE,38.7366,-75.6088,3.399,city_centroid
71994,7-ELEVEN #42058,SR-572,Lakeland,FL,28.04291,-81.96438,3.48233333,city_centroid
71995,Chevron,"I-40, EXIT 218 & US-285",Clines Corners,NM,35.0095,-105.6692,3.41566666,city_centroid
71996,BP,"I-43, EXIT 164 & CR-Z",Maribel,WI,44.2852,-87.8055,3.249,city_centroid
71997,7-ELEVEN #41287,SR-29,Immokalee,FL,26.3243,-81.45995,3.679,city_centroid
71999,7-ELEVEN #41813,"I-85, EXIT 60",Duncan,SC,34.9176,-82.1258,3.099,city_centroid
72000,7-ELEVEN #41309,US-41,Nokomis,FL,27.1412,-82.45815,3.379,city_centroid
72001,7-Eleven #41963,"I-65, EXIT 98",Goodlettsville,TN,36.3324,-86.71725,3.049,city_centroid
72003,7-ELEVEN #42012,"I-77, EXIT 24 & US-21",Blythewood,SC,34.1911,-80.9758,3.109,city_centroid
72004,7-ELEVEN #41578,US-13,Seaford,DE,38.6404,-75.6041,3.359,city_centroid
72006,CIRCLE K #4707123,SR-2,Canaan,ME,44.745,-69.5498,3.759,city_centroid
72008,CASHS #4469,US-278 & US-63,Warren,AR,33.636961634112,-92.063187494833,3.499,census
72009,CEFCO #1059,SR-274,Kemp,TX,32.2486,-96.2161,2.909,city_centroid
72011,CEFCO #107,US 190,Lampasas,TX,31.068,-98.1834,2.899,city_centroid
72012,CEFCO #108,US-77,Waco,TX,31.55453,-97.16274,2.99233333,city_centroid
72013,CEFCO #1081,US-59,Queen City,TX,33.1557,-94.1537,3.024,city_centroid
72014,CEFCO #1086,US-259,Longview,TX,32.50996,-94.76482,2.959,city_centroid
72015,CEFCO #1096,US-82,Paris,TX,33.6665,-95.52797,2.96566666,city_centroid
72016,Cefco #11,US-84,Waco,TX,31.55453,-97.16274,2.99566666,city_centroid
72017,CEFCO #1102,SR-24 & SR-286,Paris,TX,33.6665,-95.52797,2.96566666,city_centroid
72018,CEFCO #2071,US-377 & FM-381,Early,TX,31.76475,-98.93425,2.92566666,city_centroid
72019,CEFCO #2081,US-84,Post,TX,33.2017,-101.3922,2.94233333,city_centroid
72020,CEFCO #2082,SR-206 & SR-36,Cross Plains,TX,32.1482,-99.1872,3.159,city_centroid
72021,CEFCO #30,US-77 & SR-320,Lott,TX,31.1925,-97.0581,3.011,city_centroid
72022,CEFCO #65,US-84 & FM-116,Gatesville,TX,31.41178,-97.79312,2.96566666,city_centroid
72024,CENEX,US-2,Stanley,ND,48.3458,-102.4185,3.58233333,city_centroid
72025,CENEX,US-2,Devils Lake,ND,48.1132,-98.8616,3.24066666,city_centroid
72026,CENEX,"I-94, EXIT 84 & SR-8",Richardton,ND,47.069011878605,-102.335156019314,3.509,census
72028,CENEX,US-52 & SR-15,Fessenden,ND,47.631493145404,-99.629162052188,3.531,census
72029,CENEX,SR-40,Tioga,ND,48.3646,-102.9576,3.57566666,city_centroid
72030,CENEX,I-90 & SR-51,Gillette,WY,44.17163,-105.51417,3.489,city_centroid
72031,CENEX HARWOOD,"I-29/US-81, EXIT 72",Harwood,ND,46.9565,-96.9654,3.359,city_centroid
72033,CHARLIE BS,SR-246,Greenwood,SC,34.1975,-82.1614,2.987,city_centroid
72034,CHARLIES MARKET,SR-172,Salt Lake City,UT,40.70988,-111.88881,3.459,city_centroid
72038,CHEVRON,I-55 & SR-570,McComb,MS,31.21035,-90.4274,3.28233333,city_centroid
72039,CHEVRON,SR-20 & SR-65,Hosford,FL,30.390222321202,-84.798171337715,3.299,census
72041,CHEVRON,SR-20 & SR-71,Blountstown,FL,30.4394,-85.062,3.299,city_centroid
72044,Maverik Country Store #709,I-40 Exit 163,Williams,AZ,35.5434,-112.1707,3.219,city_centroid
72045,MAVERIK COUNTRY STORE #710,US-6,Helper,UT,39.6737,-110.856,3.44566666,city_centroid
72046,CHEVRON DBA ONE9 #1429,US-30 & US-95,Fruitland,ID,44.0027,-116.9143,3.349,city_centroid
72054,CHEVRON,US-45,Guntown,MS,34.4563,-88.6975,3.299,city_centroid
72060,CHEVRON FOOD MART #20,US-45 & SR-16,Scooba,MS,32.8402,-88.4883,3.199,city_centroid
72063,CIRCLE K #2655785,US-301,Upper Marlboro,MD,38.83424,-76.7982,3.999,city_centroid
72066,CIRCLE K #2741094,SR-46,Seguin,TX,29.58655,-97.967,2.959,city_centroid
72067,CIRCLE K #2741822,US-90 & FM-471,Castroville,TX,29.355718002743,-98.871440637568,2.91233333,census
72071,7-Eleven #42182,Ashley Phosphate Rd & Cross Country Rd,North Charleston,SC,32.929301595772,-80.072988101735,3.459,census
72072,PARKERS #92,SR 17,Guyton,GA,32.314,-81.3896,2.999,city_centroid
72073,CIRCLE K #2723791,I-85 & SR-54,Graham,NC,36.031,-79.3814,3.609,city_centroid
72074,CIRCLE K #2741566,US-84 & FM-2837,Woodway,TX,31.5051,-97.2311,2.999,city_centroid
72075,CITGO SAMS FOOD STORE,"US-5, Exit 87",Hartford,CT,41.78148,-72.69878,3.499,city_centroid
72077,COLDWATER TRAVEL CENTER,I-55 & SR-306,Coldwater,MS,34.699748889715,-89.979987244244,3.099,census
72078,STRIPES #42150,"I-69C, Exit 9 & US-281",Edinburg,TX,26.37377,-98.17505,3.00566666,city_centroid
72080,Corner Store,US-180/62,Seminole,TX,32.721,-102.6828,3.129,city_centroid
72081,STRIPES #2146,US-181 & SR-361,Ingleside,TX,27.8682,-97.2069,3.299,city_centroid
72082,COUNTRYMARK,SR-124,Bluffton,IN,40.7368,-85.1622,3.76566666,city_centroid
72083,DANDY DANS,US-49/SR-42,Hattiesburg,MS,31.346456687765,-89.315961308228,3.06566666,census
72084,DANDY MINI MART #60,US-6 & SR-14,Troy,PA,41.7781,-76.7711,3.999,city_centroid
72086,DELT EXPRESS,SR-52,SAMSON,AL,31.1049,-86.0674,3.699,city_centroid
72087,DELTA,US-9,Jersey City,NJ,40.72881,-74.06879,3.239,city_centroid
72089,CASEYS #4567,SR-55,Columbia,KY,37.1161,-85.2656,3.159,city_centroid
72090,DOMINO #128,US-81 & SR-66,El Reno,OK,36.046595628699,-96.078349434441,3.199,census
72091,DUCK THRU FOOD STORE #54,US-64,Columbia,NC,35.9057,-76.2345,3.523,city_centroid
72092,DUCK THRU FOOD STORE #57,SR-42/SR-43,Pinetops,NC,35.7885,-77.6378,3.574,city_centroid
72096,EXPRESS #29,SR-29,East Dublin,GA,32.5482,-82.8718,3.63233333,city_centroid
72097,EXPRESSWAY SERVICE STATION,US-287 & SR-25,Electra,TX,34.0362,-98.9155,2.999,city_centroid
72100,Exxon,"I-22/US-78, Exit 10 &  SR-178",Byhalia,MS,34.8854,-89.6763,3.199,city_centroid
72101,EXXON,US-24,Redford,MI,42.401,-83.2953,3.699,city_centroid
72104,LOVES TRAVEL STOP #170,I-44 EXIT 166 & SR-18,CHANDLER,OK,35.710909739198,-96.884318815655,3.08733333,census
72105,LOVES TRAVEL STOP #171,SR-375 & SR-31,McAlester,OK,34.9298,-95.76445,3.43733333,city_centroid
72106,Loves Country Store #118,US-77 & SR-29,Wynnewood,OK,34.6385,-97.177,2.989,city_centroid
72108,FARMERS UNION OIL OF CARPIO,US-52 & SR-28,Carpio,ND,48.4323,-101.7119,3.384,city_centroid
72110,FAST STOP,US-84 & CR-1800,Lubbock,TX,33.57427,-101.87112,2.999,city_centroid
72111,FAST STOP,"I-40, Exit 81 & FM-1912",Amarillo,TX,35.25345,-101.86566,2.944,city_centroid
72112,Flyers #3219,US-60,Claypool,AZ,33.4154,-110.8149,3.849,city_centroid
72113,Food N Fuel,US-6 & CR-4,New Lenox,IL,41.5067,-87.9631,3.399,city_centroid
72114,Gas  House,"I-77, Exit 49B",Statesville,NC,35.81557,-80.88903,3.424,city_centroid
72115,FRIENDSHIP FOOD & FUEL,SR-15 & CR-244,Ecru,MS,34.3366,-89.0109,3.799,city_centroid
72116,FRIENDSHIP FOOD MART #90,I-90 & SR-57,Elyria,OH,41.38695,-82.0911,3.779,city_centroid
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,41.6028,-87.9599,3.599,city_centroid
72119,Gas N Wash Cicero,SR-50,Berwyn,IL,41.8347,-87.7914,3.569,city_centroid
72120,GAS PRO TRAVEL CENTER,US-301/25,Statesboro,GA,32.43892,-81.76245,3.129,city_centroid
72122,KWIK TRIP #1115,US-63 & US-8,Turtle Lake,WI,45.4213,-92.1781,3.65566666,city_centroid
72124,GET GO #3016,I-376 & SR-18,Monaca,PA,40.653706879285,-80.350544725588,5.499,census
72125,GETGO #7520,I-65 & US-31,Edinburgh,IN,39.3626,-85.9707,3.359,city_centroid
72126,GETGO #7526,I-69 & SR-332,Yorktown,IN,40.1836,-85.496,3.343,city_centroid
72128,GETGO #7545,I-65 & SR-400,Whitestown,IN,40.0,-86.3507,3.30233333,city_centroid
72130,GILBERTS SHELL,SR-72 & CR-59,Gilberts,IL,42.0984,-88.3691,3.279,city_centroid
72132,GO TIME 4,I-64 Exit 94 & SR-1958,Winchester,KY,37.98865,-84.1793,2.90733333,city_centroid
72134,Gulf,US-422 & SR-528/168,Parkman,OH,41.3706,-81.0651,3.649,city_centroid
72136,HANA TRAVEL CENTER,"I-30, EXIT 153 & SR-185",Winfield,TX,33.1673,-95.1119,3.079,city_centroid
72139,HOLMES EXPRESS,US-78 & SR-175,Memphis,TN,35.15984,-89.96925,3.399,city_centroid
72142,CASEYS #3990,"I-90E, exit 96 and SR-17",Elkhart,IN,41.67883,-85.97113,3.629,city_centroid
72143,Caseys #4023,US 36 & US 183,Phillipsburg,KS,39.7623,-99.3328,3.29233333,city_centroid
72144,HUCKS FOOD & FUEL #397,US-68 & SR-432,Bowling Green,KY,36.96088,-86.42005,3.499,city_centroid
72145,JP ZEBULON,US-19,Zebulon,GA,33.1002,-84.3108,3.135,city_centroid
72146,HUTTER'S,SR-72,Jonestown,PA,40.4361,-76.5038,3.719,city_centroid
72148,IRON HORSE TRAVEL CENTER,I-20 EXIT 270 & FM-1235,Merkel,TX,32.518216051382,-99.945510208608,2.87566666,census
72149,IVOR MART,US-460,Hopewell,VA,37.2876,-77.295,3.699,city_centroid
72150,J AND R MARKET,SR-105 & SR-326,Sour Lake,TX,30.139879308776,-94.403437772471,3.159,census
72153,Jet Food Store,SR-15 & SR-46,Soperton,GA,32.380094801752,-82.592879385857,3.41566666,census
72154,JET FOOD STORE #93,US-280 & SR-135,Vidalia,GA,32.18545,-82.3903,3.43233333,city_centroid
72155,JIFFY TRIP #142,US-77,Newkirk,OK,36.84,-97.0561,3.059,city_centroid
72156,JORDANS KWIK STOP #5,US-412,Portia,AR,36.0865,-91.0673,3.37566666,city_centroid
72157,JORDANS KWIK STOP #52,US-67 & SR-304,Pocahontas,AR,36.2829,-90.9968,3.31233333,city_centroid
72160,KENJO MARKET #52,US-321,Maryville,TN,35.72448,-83.98205,3.249,city_centroid
72162,Krazy K's,US-45,Buckatunna,MS,31.5391,-88.5289,3.149,city_centroid
72163,KWIK FILL,US-206,Hillsborough,NJ,40.4775,-74.6272,3.399,city_centroid
72170,STRIPES # 41977,"I-2, EXIT 168",La Feria,TX,26.1666,-97.8261,3.219,city_centroid
72171,LAWTEY SHELL SERVICE,US-301,Lawtey,FL,30.0472,-82.1055,3.599,city_centroid
72175,ALLSUPS #2410,"I-35/US-77, EXIT 368 & SR-22",Whitney,TX,31.9713,-97.3463,2.96566666,city_centroid
72180,LITTLEFIELD EXPRESS #4,I-40 Exit 321,Muldrow,OK,35.402,-94.6332,3.419,city_centroid
72181,LITTLEFIELD EXPRESS #7,US-167,Cave City,AR,35.9517,-91.5444,3.349,city_centroid
72182,LULING MINI MART,I-10 Exit 628 & SR-80,Luling,TX,29.6826,-97.6499,2.96566666,city_centroid
72184,MACS 33,US-49,Florence,MS,32.1535,-90.1312,2.899,city_centroid
72185,Circle K #2709332,US-231/SR-53,Montgomery,AL,32.30259,-86.24452,3.259,city_centroid
72188,MARATHON,US-61 & SR-637,Reserve,LA,30.0603,-90.5518,3.749,city_centroid
72189,MARATHON,I-75 & CR-20,Middletown,OH,39.5236,-84.39395,3.21566666,city_centroid
72190,Minuteman Food Mart #37,US-74,Leland,NC,34.268,-78.0578,3.389,city_centroid
72191,MARATHON RIVERSIDE GAS,I-80 & CR-6,Elkhart,IN,41.67883,-85.97113,3.499,city_centroid
72192,MASSEY FUEL,"I-95, EXIT 30",Bridgeport,CT,41.18047,-73.19451,3.399,city_centroid
72193,MERRIMAN COUNTRY STORE,SR-1 & CR-3700,Allen,OK,34.8691,-96.4151,3.099,city_centroid
72194,Mobil,I-57,Riverdale,IL,41.6496,-87.6301,3.699,city_centroid
72195,MOBIL,US-46,Columbia,NJ,40.9388,-75.055,3.079,city_centroid
72196,MORGAN OIL,US-224 & CR-231,Lowellville,OH,41.0503,-80.5416,3.399,city_centroid
72197,MOTOMART #3369,SR-370 E,Saint Charles,MO,38.77132,-90.53955,3.04233333,city_centroid
72199,MPC #99A,I-270 Exit 22B,Hazelwood,MO,38.7809,-90.3669,3.059,city_centroid
72200,Swift Mart,I-55/SR-7 & US-51,Grenada,MS,33.77205,-89.80855,3.36566666,city_centroid
72201,MUDD CREEK COUNTRY STORE,US-79,Franklin,TX,31.0001,-96.5171,3.194,city_centroid
72202,MUSTANG MARKET,I-80 Exit 73,Sparks,NV,39.58276,-119.7272,4.199,city_centroid
72205,NIC'S,SR-97,Bainbridge,GA,30.90883,-84.57597,3.379,city_centroid
72206,NORTHLAKE BP,I-294 & US-45,Melrose Park,IL,41.90743,-87.86907,3.599,city_centroid
72207,NZT,I-294,Alsip,IL,41.6721,-87.7357,3.389,city_centroid
72210,CITGO,US-70,Princeton,NC,35.4558,-78.1674,3.699,city_centroid
72212,PARKERS #72,US-52 & SR- 402,Moncks Corner,SC,33.1971,-80.0233,3.25566666,city_centroid
72215,PIT STOP #1,SR-31 & SR-34,Weedsport,NY,43.055532398133,-76.558074571485,3.899,census
